http://i1.hdslb.com/bfs/archive/2175adc723c2ed68a6d7f148889bea846335b654.jpg,【4月】	智龙迷城 40,106
http://i1.hdslb.com/bfs/archive/ceb85482f1b1d033f8d2a5bdea119245a0077ffb.jpg,【12月番】爆丸戰斗之星(Bakugan-battle-planet)-第一話【零總個人漢化】,92
http://i2.hdslb.com/bfs/archive/cb11cfefeb74af312aee14d267774831891f13fd.jpg,【1月】進化理論(Shinkalion) 52【RAW】720P,234
http://i2.hdslb.com/bfs/archive/e04e49a3a2c8b7fb1103fa6358a595e2349a2129.jpg,【OVA】赛马娘Pretty Derby Extra R3(完结)【F宅/BD1080P+】,3429
http://i2.hdslb.com/bfs/archive/e9ef437a313e76bb7e0f7a08849658be6851fde6.jpg,【12月番】爆丸戰斗之星(bakugan-battle-planet)-第三話[生肉],303
http://i2.hdslb.com/bfs/archive/db6bf2e603379f6ea4e66a11fa3f1ba1509fa856.jpg,【10月】RErideD-跨越时空的德里达 10【英配生肉】,239
http://i2.hdslb.com/bfs/archive/5bfd0c024f27560559c306e57f6179ec8aa0ea5c.png,【TXB粵語】索斯机械兽 ZOIDS WILD 04【无字幕】,216
http://i0.hdslb.com/bfs/archive/8e010b0a499b54a7fde7aa983097989950023a72.jpg,【1月】不愉快的怪物庵 续 01【英配生肉】,299
http://i0.hdslb.com/bfs/archive/06dfbf8af7ec14133dca4521fb27d6ab51ade266.jpg,【10月】弦音 -风舞高中弓道部- 11【独家正版】,44357
http://i0.hdslb.com/bfs/archive/fefd5313d898a9311b2e0fed497018f55f5c704f.jpg,【1月】笨拙之极的上野 01【独家正版】,299732
http://i0.hdslb.com/bfs/archive/7badde33350f6672a710cd0ab016e4afd71aec67.jpg,【1月】多罗罗 01【独家正版】,339051
http://i2.hdslb.com/bfs/archive/ac49bb1cdb123b946c020fe9404729524cffbe3a.jpg,【7月】告诉我魔法灵摆 莉露莉露妖精莉露23【雪飘】,636
http://i2.hdslb.com/bfs/archive/d70839248738ed26a6483aeaf4cdd96d6045d2f6.png,【WEB动画/生肉】机械手臂(Mecha-Ude Pilot) 01,5055
http://i2.hdslb.com/bfs/archive/4f70c6641fc801b6b0efb094e3bebe2556bf88a7.jpg,【ViuTV粤语】三年E班 第二季 13,1057
http://i1.hdslb.com/bfs/archive/c27751a7bcdaf318bdb4ffd12b7fdb9fb8225c76.jpg,【10月】RWBY 第六季 10【傲娇零】,28198
http://i1.hdslb.com/bfs/archive/a6c5f4f8882b9b9a237c4a1798971e95a44fa76b.jpg,【1月】四月是你的谎言 01【粤语中字】,2442
http://i1.hdslb.com/bfs/archive/7347555fb73fbb770d7d4100a0c1e6c9373f3953.jpg,【WEB动画】机械手臂(Mecha-Ude Pilot) 01【F宅/1080P+】,10303
http://i0.hdslb.com/bfs/archive/ee0b28b8face8af345e730b6d20f6e52bc994328.jpg,【生肉】精靈寶可夢太陽與月亮SM-第103集-擊碎岩石的熱血之心!麗姿和小剛!!,5001
http://i2.hdslb.com/bfs/archive/57fc6b994fc699d501ddc8fc4cf522fb80baf5af.jpg,【台配国语】见习神明 秘密的cocotama第61集,168
http://i2.hdslb.com/bfs/archive/bc3749d9db6da124dad88b60b4ea653f534bf4f3.jpg,【OVA】侦探歌剧 少女福尔摩斯 心灵的问候【桜都字幕组】,1339
http://i1.hdslb.com/bfs/archive/6b282e51fce08a19c609a1542cc6295651f2abd4.jpg,【4月】博人传 火影忍者新时代 88,103548
http://i0.hdslb.com/bfs/archive/ddf78dda65e5e56064391fcacf73f5669f119006.jpg,【12月】我的英雄学院 第二季 05【粤语中字】,2228
http://i2.hdslb.com/bfs/archive/f5c61a4660d9101b3ad430ffd7e789f859be187c.jpg,【720P】秘密三人组10-12【人人字幕】,878
http://i0.hdslb.com/bfs/archive/dea7f2fc40c9ab015b73205aad3cbd7147d8c6a8.jpg,【1月/生肉】迷你刀使 00话,1212
http://i0.hdslb.com/bfs/archive/b9820b14ca257d03dc621d61dd66b24c6dff315e.jpg,【7月】索斯机械兽 ZOIDS WILD 25 妹妹哟！三角龙的咆哮,1451
http://i0.hdslb.com/bfs/archive/08298fe1ce1c4d3489724012ba2de75f81bcf344.jpg,【7月】白鼬与睡鼠 24【爱吧字幕组】,921
http://i1.hdslb.com/bfs/archive/d05e0c8b53f6e19a758abf0d036821227d16a988.jpg,【7月】白鼬与睡鼠 23【爱吧字幕组】,682
http://i0.hdslb.com/bfs/archive/27a1d216f25cf59d7b42822783bdd1f839bc4773.jpg,【1月】少年正义联盟：局外人 S03E01【SLOMO听译】,22342
http://i0.hdslb.com/bfs/archive/428b5ba56d9803cc0d5d607813e7ecaea3b90921.png,【1月】迷你刀使 00【自制中字/1080P】,3047
http://i0.hdslb.com/bfs/archive/fb5f0514f8bb0f063da87527133ed4a98b1e3de0.jpg,【720P】秘密三人组 07-09【人人字幕】,409
http://i0.hdslb.com/bfs/archive/621a7f8ebc050b6325d738fce302065c7937baf6.jpg,【10月】	美妙☆频道 39,2803
http://i0.hdslb.com/bfs/archive/3daca736017b4cf3172a3a8dc728aa2ba0c72b33.jpg,【10月】	爱玩怪兽 13,5286
http://i2.hdslb.com/bfs/archive/0444ea8dadf9c322e60b98026116151e56772062.jpg,【1月】W'Z 01【独家正版】,306901
http://i2.hdslb.com/bfs/archive/feebe1017cf64dc4a7200911279633ef9bce4b8d.jpg,【10月】刀剑神域 Alicization 13,956561
http://i1.hdslb.com/bfs/archive/123a10dc19ddef2f7aa22e917993f125eb1c2dfe.jpg,【1月】不愉快的怪物庵 续 01,159819
http://i0.hdslb.com/bfs/archive/8116528d644a909cbeaa26dbb2bb91630d68921d.jpg,【TXB粵語】索斯机械兽 ZOIDS WILD 03【無字幕】,2126
http://i0.hdslb.com/bfs/archive/a6ab11b5d45ffda9337208a3a90d6d752a8bb717.jpg,【6月/生肉】未来卡 神搭档对战 第31话,1310
http://i0.hdslb.com/bfs/archive/4403b4e2c45f20a721a1c7f2af41fe9d590c93c6.jpg,【10月】坠入爱河的瞬间-零(第14话)【瞎猜字幕组】,2188
http://i0.hdslb.com/bfs/archive/e159688667f16fdf70d46ff5ff8af78f5b4cb035.png,【10月】欢迎光临，千岁酱 13【生肉】,681
http://i0.hdslb.com/bfs/archive/8aa6f6d4a848460ba6e5147339f8cde2050f9982.jpg,【720P】秘密三人组 04-06【人人字幕】,1204
http://i2.hdslb.com/bfs/archive/ddb7d7afe28c59a67fdeb1a9485b6526aeb442a2.jpg,【10月】欢迎光临 千岁酱 13【自制字幕】,859
http://i0.hdslb.com/bfs/archive/4421e199c58ccc317bb19ba7899b623c48599114.jpg,【TVB粤语繁中】新干线战士  14集,585
http://i1.hdslb.com/bfs/archive/88ab5c2883706e55ee0c059bbf2408b09264d225.jpg,【7月/完结】告诉我魔法灵摆 莉露莉露妖精莉露 26【生肉】,494
http://i0.hdslb.com/bfs/archive/ba7dbbfaf85f5686854e4dc881ff64800660922b.png,【10月】礼物加减式 GIFT± 15 【个人字幕】,1537
http://i2.hdslb.com/bfs/archive/fbe0ff7d1307d2662fe4c1c1a34290b7ab70caf7.jpg,【12月】宠物小精灵:无印篇 08【全新粤语配音】,1187
http://i1.hdslb.com/bfs/archive/91dbeaf71c10e61c0ded0931037a1e11e3fb5e59.jpg,【4月】暖暖日记 第三季 40【独家正版】,5147
http://i2.hdslb.com/bfs/archive/2618969afb5d44ac776e2991d8e5348fd5ea14a0.jpg,【10月】JOJO的奇妙冒险 黄金之风 13.5【独家正版】,419829
http://i1.hdslb.com/bfs/archive/ea69fce4a5e4ea7fb1e87465d6fee0084150bc97.jpg,【1月】笑容的代价 01【独家正版】,693657
http://i0.hdslb.com/bfs/archive/94d8c403f81443e4ef969dc6ff23b648aeba0d0f.jpg,复仇者集结.S04E00.中英字幕.WEB-DL.720P.甜饼字幕组,2853
http://i2.hdslb.com/bfs/archive/00c112c38d4d09f65d81a23927ec27ec7f3b147a.jpg,【1月】不吉波普不笑 01【独家正版】,994269
http://i2.hdslb.com/bfs/archive/d2f628f4dbabab68a464ab02cd22f3e2ead9913f.jpg,【1月】不吉波普不笑 02【独家正版】,253170
http://i0.hdslb.com/bfs/archive/4421e199c58ccc317bb19ba7899b623c48599114.jpg,【TVB粤语繁中】新干线战士  13集,791
http://i1.hdslb.com/bfs/archive/2e3e6e9c1ee04346e15f7c6f0ccf65c482b77e76.jpg,【OVA】赛马娘Pretty Derby Extra R2【F宅/BD1080P+】,13119
http://i1.hdslb.com/bfs/archive/427b5a74d3f86028ee0031257df2ce71e43ceef0.png,【10月】礼物加减式 GIFT± 14 【个人字幕】,1471
http://i2.hdslb.com/bfs/archive/90730bc73a62cc97e93d826f932f003448b43135.jpg,【12月】宠物小精灵:无印篇 07【全新粤语配音】,1693
http://i2.hdslb.com/bfs/archive/aa1f4101655c63ea87aad552d9394189bdc47716.jpg,【1月】BanG Dream! 第二季 01【独家正版】,279601
http://i2.hdslb.com/bfs/archive/4f70c6641fc801b6b0efb094e3bebe2556bf88a7.jpg,【ViuTV粤语】三年E班 第二季 12,3110
http://i2.hdslb.com/bfs/archive/ac6611730e0695769b6a408cf5a24639fc66c88a.jpg,【12月】宠物小精灵:无印篇 06【全新粤语配音】,4316
http://i0.hdslb.com/bfs/archive/83aa7dc192e2ef0163b2bfae10674cd124eb5307.jpg,【1月】盾之勇者成名录 01【独家正版】,1957540
http://i2.hdslb.com/bfs/archive/f5d42a231d8456b3f5566551776659e6bd30f3fd.jpg,【OVA】赛马娘Pretty Derby Extra R1【F宅/BD1080P+】,21987
http://i0.hdslb.com/bfs/archive/208cc0b0c7cff94f72bf3c3584208f7c124c6bd5.jpg,【9月】闪亮幸福 开启吧！cocotama 17【字幕】,1561
http://i0.hdslb.com/bfs/archive/010fbea674614ca0bc95c23eff842f71294aafa2.jpg,【台配国语】见习神明 秘密的cocotama第60集,1053
http://i0.hdslb.com/bfs/archive/b0c447a90ef02a1556c8692af7b31f117fd06b11.jpg,【12月】宠物小精灵:无印篇 05【全新粤语配音】,2773
http://i1.hdslb.com/bfs/archive/0903426ea1f4a341919e794f5d3860dbf560bc48.jpg,【连载】哆啦A梦新番547 除夕夜特别篇【钉铛】,42187
http://i2.hdslb.com/bfs/archive/2f470211b3b7cad8f7aac9cac3976c09f118d016.png,【1080P中文字幕】Fate/Grand Order 2018年特别篇 从漫画了解FGO【百度鲁邦三世吧】,68153
http://i0.hdslb.com/bfs/archive/fd8b6d1e8d4f5320308063031adf6d828a1a8033.jpg,【TVB粤语繁中】我的英雄学院2  04集,2196
http://i2.hdslb.com/bfs/archive/38ed151d00cb2df8e725968cdfa64d727461c02e.jpg,【生肉】侦探歌剧少女福尔摩斯 大晦日完全新作,2012
http://i2.hdslb.com/bfs/archive/d46749595d4613a5c4e19267e40661074cb4968a.jpg,【720P】秘密三人组 01-03【人人字幕】,5295
http://i0.hdslb.com/bfs/archive/5af1f97d09c994014ffe52cff2d6f2ce47e63ca1.jpg,【1月/完结】卫宫家今天的饭 13【独家正版】,937512
http://i0.hdslb.com/bfs/archive/58923980a3e98f0b524ebdca0ea95173eda1596c.jpg,【1月】進化理論(Shinkalion) 51【RAW】720P,4285
http://i2.hdslb.com/bfs/archive/bc42493788cd47b65793a3cccaca2a3c703e01e0.jpg,【12月番】爆丸戰斗之星(bakugan-battle-planet)-第二話[生肉],1993
http://i0.hdslb.com/bfs/archive/9bd4579000e56c0cb9045915936316e8836520c9.jpg,【剧场版】七大罪 天空的囚人【CC字幕】,17315
http://i2.hdslb.com/bfs/archive/469450400c2ecadfe2c476396ea7246f59d9246f.jpg,【剧场版】K SEVEN STORIES 06 「Circle Vision ～Nameless Song～ #2」【独家正版】,108914
http://i1.hdslb.com/bfs/archive/a58dca331d985e84f3e7b1c3fc31652740acf7f9.jpg,【7月】欢迎来到加帕里公园 11,15288
http://i2.hdslb.com/bfs/archive/849eee06e4dbff04aa886264f5df89884dfbdc74.jpg,【12月/生肉】从漫画中了解 FGO - SP,19487
http://i1.hdslb.com/bfs/archive/88bed6877af7bb25c125d85a81f784ac5b12b22e.jpg,【TVB粤语】哆啦A梦新番(2018.12.31)人力火车头&在假山采松茸【HDTVRip/1080p】【CC字幕】,3409
http://i1.hdslb.com/bfs/archive/6c677474f90c58b22c5242b0954c9e3dbf2a1a0e.jpg,【生肉】 哆啦A梦新番 547 (2018.12.31),3821
http://i2.hdslb.com/bfs/archive/85fe9d08650f7b6432e40c1cba592746c4c8dfea.jpg,【10月】弱酸性百万亚瑟王 (叛逆篇)10【F宅/1080P+】,8015
http://i0.hdslb.com/bfs/archive/99cd0f6fadeb509bfa1dee2d29388919cdc20625.jpg,【SP】君主·埃尔梅罗二世事件簿 魔眼收集列车 00【独家正版】,827219
http://i2.hdslb.com/bfs/archive/cfa39e798f7ad019fcc836b53e0513d4d4776753.jpg,【1月】明治东京恋伽 01【独家正版】,280042
http://i2.hdslb.com/bfs/archive/60698a0adacbe60561cbfd8b21038a967483e9f8.jpg,【4月/日语生肉】电视衰人Nanana 12,502
http://i0.hdslb.com/bfs/archive/e5ea6bb2cc4f2269eb5aa09b25df10e40ea4e3c4.png,【7月】太空虫 24-25【生肉】,889
http://i1.hdslb.com/bfs/archive/076107e83867a8ff65e2e5f7b4c8c279f41d9cc4.png,【十二月/720p/熟肉】奇迹瓢虫与超级猫S03E02,21157
http://i2.hdslb.com/bfs/archive/dbf9784bd42055adf9cbaa0ff11e6f30a324be3a.jpg,【SP】女神异闻录5 动画版 年末特别篇,199317
http://i0.hdslb.com/bfs/archive/99918080e2097c6d821ba86ab2d9ebaffb0b0b7f.jpg,【12月】我的英雄学院 第二季 35-36 (民视国语),6216
http://i1.hdslb.com/bfs/archive/9bcb1fbb698a15bba1ac5c83816f5fac32ce8075.jpg,【10月】RWBY 第六季 09【傲娇零】,126881
http://i0.hdslb.com/bfs/archive/0cd682871aeb27318bad48e5ba231d79355622ac.jpg,【7月】索斯机械兽 ZOIDS WILD 22 翱翔吧 长牙狮！向着新的一步,4221
http://i2.hdslb.com/bfs/archive/8c224f2e302d83c2daa29a30cf14dd393c205fa9.jpg,【10月/1080P】怪物猎人物语ride on 新篇 23（全第71话）【咪路fans＆樱萌动漫】,2044
http://i0.hdslb.com/bfs/archive/5079589b6648a47154272a88fc0f76dfeb8dc1b2.png,【10月】礼物加减式 GIFT± 13 【个人字幕】,2106
http://i2.hdslb.com/bfs/archive/731a66d67b577ce639ebc9f8402ad4d6211edf92.jpg,【10月】坠入爱河的瞬间-零(第13话)【瞎猜字幕组】,2678
http://i2.hdslb.com/bfs/archive/ad20eb9a969233fe25051d0642c6e4e39c29b8eb.jpg,【720P】新战神金刚 第八季 08【深影双语】,3517
http://i2.hdslb.com/bfs/archive/5248872cfed2679e4cea9890a70487916c019048.png,【10月】欢迎光临，千岁酱 特番【生肉】,2504
http://i0.hdslb.com/bfs/archive/4421e199c58ccc317bb19ba7899b623c48599114.jpg,【TVB粤语繁中】新干线战士  12集,1276
http://i1.hdslb.com/bfs/archive/64d99a940138965fbb30c955ba34289679bb77df.jpg,【1080P】新撰组异闻录 铁 ～友命～【生肉】,3257
http://i2.hdslb.com/bfs/archive/fee9e883d033a19f16c9dc1943c1c40e42e10611.jpg,【10月】欢迎光临 千岁酱 12.5 年末特番【自制字幕】,1981
http://i1.hdslb.com/bfs/archive/5b4ba89175adebb3cac790c82fdd59267d1378c9.jpg,【4月】雷顿神秘侦探社 ~ 卡特莉的解谜事件簿 ~ 36【三日月万事屋 X 糖点字幕组 / 中日双语】,8186
http://i0.hdslb.com/bfs/archive/b0c447a90ef02a1556c8692af7b31f117fd06b11.jpg,【12月】宠物小精灵:无印篇 04【全新粤语配音】,4905
http://i0.hdslb.com/bfs/archive/1ce7f9235794777cc790859bf434572d14c5a6b1.jpg,【720P】新战神金刚 第八季 07【深影双语】,2115
http://i1.hdslb.com/bfs/archive/f2fef6613b8af598d7f0ef85dc1c5cb09964e092.png,【5月】游戏王VRAINS 83【VRAINSTORM】,66330
http://i2.hdslb.com/bfs/archive/5f014d25af21b545e5c94f4479c214dfb9908170.jpg,【1月/生肉】按一按发明 PIKACHIN-KIT 51,279
